timestamp,open,high,low,close,volume,sma_5,sma_10,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,rsi,bb_mid,bb_upper,bb_lower,bb_width,atr,stoch_rsi,momentum_5,momentum_10,volatility_10,label
2026-06-19 14:00:00+00:00,63148.12,63359.68,62943.51,63145.77,3764,62821.424,62703.85599999999,62774.05750000001,63653.5214,62804.088064947406,62958.84754862777,-154.75948368036188,-255.86236293182236,101.10287925146048,54.052211265564964,62774.05750000001,63249.925740803104,62298.189259196915,0.01516130260667297,385.09499999999906,0.8393784727360494,0.013243815308660478,0.01207065255282469,0.0032950308639367897,0
2026-06-19 15:00:00+00:00,63140.9,63234.3,62961.3,63162.6,3191,62959.69,62752.770000000004,62788.1185,63612.34939999999,62859.25475233502,62974.24428326478,-114.98953092975717,-227.68747483105705,112.69794390129988,54.35236341313693,62788.1185,63293.06939667556,62283.16760332444,0.01608428182716003,385.94642857142804,0.8494219321229629,0.011066366987576792,0.0078045794822880765,0.003090220134533479,1
2026-06-19 16:00:00+00:00,63152.4,63335.75,62861.74,62917.01,3347,63030.774,62761.469,62782.746999999996,63569.5696,62868.14167514064,62969.925766323075,-101.78409118243144,-202.50656808922923,100.7224769067978,49.747162602539696,62782.746999999996,63279.329276093595,62286.1647239064,0.01581906813008991,403.2399999999995,0.6923317508125771,0.005681121595535021,0.0013845292425500588,0.003345531922737748,1
2026-06-19 17:00:00+00:00,62915.03,63178.0,62804.99,63128.07,3249,63100.698,62817.868,62794.3975,63518.2716,62908.13636057378,62981.841839240544,-73.70547866676498,-176.74616196035768,103.0406832935927,58.22333700745078,62794.3975,63312.54000768316,62276.25499231684,0.01650282599441004,382.97999999999956,0.9787425646603525,0.005569108507776255,0.009014597513461453,0.0030936865842091836,1
2026-06-19 18:00:00+00:00,63133.46,63146.02,62928.35,63049.98,2158,63080.686,62868.51899999999,62805.791000000005,63462.9046,62929.96109657158,62986.969469290234,-57.00837271865748,-152.7984641136192,95.7900913949617,64.09097729854888,62805.791000000005,63336.371332045455,62275.210667954554,0.016895904775578754,362.21999999999963,0.9999999999964507,-0.001584480389877796,0.008098527312283776,0.003146689452035519,1
2026-06-19 19:00:00+00:00,63042.94,63090.23,62882.13,62974.24,2010,63046.37999999999,62933.902,62810.5775,63401.535,62936.77393225321,62986.012661526125,-49.238729272918135,-132.08642027928383,82.8476910063657,57.06925890061955,62810.5775,63345.62838249406,62275.52661750594,0.017036967459630906,355.52000000000044,0.7507770755717496,-0.0027164131500810873,0.010491426484517508,0.0028565834769905506,1
2026-06-19 20:00:00+00:00,62976.69,63222.58,62897.34,63183.18,1966,63050.496,63005.09300000001,62821.956999999995,63355.898199999996,62974.68583854696,63000.816554529105,-26.130715982144466,-110.89520013408843,84.76448415194396,58.10089184130373,62821.956999999995,63379.21372247253,62264.70027752746,0.01774082658623753,363.94142857142964,0.7873929812289722,0.00032582572598349735,0.011395798420618108,0.0029179191230871647,1
2026-06-19 21:00:00+00:00,63185.48,63216.56,62993.35,63025.82,1964,63072.257999999994,63051.516,62825.398499999996,63331.47340000001,62982.553208641955,63002.69199343396,-20.138784792005026,-92.74386273589906,72.60507794389403,61.14678589016884,62825.398499999996,63386.99975267028,62263.79724732971,0.017878159664049993,348.89214285714377,0.8955013642951195,0.0017294210262057685,0.007420367672880568,0.00312955876078595,1
2026-06-19 22:00:00+00:00,63020.47,63310.26,62984.9,63261.29,1604,63098.902,63099.8,62841.96,63309.12359999999,63025.43844879075,63022.070627620276,3.3678211704755086,-73.52147992616173,76.88930109663724,65.70007523927839,62841.96,63435.20132797778,62248.718672022216,0.018880420915508775,354.0828571428579,0.9999999999966425,0.002110313209321868,0.007691174280346269,0.0031566756909352806,1
2026-06-19 23:00:00+00:00,63261.82,63620.76,63209.52,63481.2,2018,63185.14599999999,63132.91599999999,62880.729999999996,63294.7268,63095.55928636485,63056.446865045895,39.11242131895415,-50.99465652431805,90.10707784327221,75.42369540363299,62880.729999999996,63534.74086773507,62226.71913226492,0.02080163088867043,358.3471428571439,0.9999999999974527,0.0068393360315102125,0.005244018847810672,0.0027868737424794295,1
2026-06-20 00:00:00+00:00,63482.33,63724.22,63401.42,63472.46,2833,63284.79,63165.58500000001,62934.720499999996,63279.36519999999,63153.546583669035,63087.57002056721,65.97656310182356,-27.600376747460295,93.57693984928386,73.38387589512186,62934.720499999996,63597.3057630725,62272.13523692749,0.02105627093624753,365.32714285714457,0.9398800311411367,0.00791148888815485,0.005173584865621361,0.0027886212771591175,1
2026-06-20 01:00:00+00:00,63464.14,63566.77,63342.8,63525.36,2019,63353.226,63201.861,62977.315500000004,63260.929,63210.75079474595,63120.29818439091,90.45261035504518,-3.9897503804155074,94.44236073546068,72.91035728718475,62977.315500000004,63677.63912986418,62276.991870135826,0.022240504356340136,363.6942857142868,0.905017713529539,0.0054156818317787625,0.005743272126226717,0.0027886659502619846,1
2026-06-20 02:00:00+00:00,63509.31,63522.43,63272.8,63279.5,1968,63403.962,63238.11000000001,62999.7895,63238.509399999995,63221.327931467225,63132.19161257299,89.13631889423414,14.635481742088931,74.50083715214521,61.74877482589635,62999.7895,63709.00263406875,62290.57636593125,0.022514777896797525,343.8571428571439,0.4674156092756764,0.00402501704856828,0.005761399023888725,0.0027854762750922695,1
2026-06-20 03:00:00+00:00,63279.82,63459.49,63258.61,63413.6,1478,63434.424,63266.663,63042.265499999994,63216.89139999999,63250.90904462131,63153.20139016372,97.70765445759025,31.249929321511402,66.45772513607885,56.95460350632759,63042.265499999994,63743.31474075037,62341.21625924962,0.02224061065033829,303.37285714285775,0.2807014856559189,0.0024076334832880963,0.004523027553352987,0.0026738123193062514,0
2026-06-20 04:00:00+00:00,63418.41,63555.42,63336.66,63517.82,1605,63441.748,63313.447,63090.98299999999,63194.80260000001,63291.97320225338,63180.40766774358,111.56553450979845,47.31306044215963,64.25247406763881,59.32544954156044,63090.98299999999,63781.42449351118,62400.54150648881,0.02188716867864257,289.2721428571432,0.3730366172560339,0.0005768637013794375,0.007420145097587705,0.002626058398696109,1
2026-06-20 05:00:00+00:00,63522.04,63856.38,63475.36,63622.93,2978,63471.842000000004,63378.316000000006,63156.109,63182.73,63342.89061233044,63213.40891236266,129.4816999677787,63.746796599782144,65.73490336799655,61.04921054779204,63156.109,63783.3379703264,62528.88002967359,0.0198628123314691,296.98785714285725,0.4401703311253572,0.0023706344452381067,0.010300878581464445,0.0025452162191939953,0
